bitrate,framerate,width,height,latency,throughput,packetloss,vr_exp,gaming_freq,SI,TI,pred
10,72,2880,1568,149,30,0,0,2,45.27,37.92,3.53
11,72,2880,1568,149,30,0,0,2,45.27,37.92,3.53
12,72,2880,1568,149,30,0,0,2,45.27,37.92,3.53
13,72,2880,1568,149,30,0,0,2,45.27,37.92,3.54
14,72,2880,1568,149,30,0,0,2,45.27,37.92,3.54
15,72,2880,1568,149,30,0,0,2,45.27,37.92,3.54
16,72,2880,1568,149,30,0,0,2,45.27,37.92,3.55
17,72,2880,1568,149,30,0,0,2,45.27,37.92,3.55
18,72,2880,1568,149,30,0,0,2,45.27,37.92,3.55
19,72,2880,1568,149,30,0,0,2,45.27,37.92,3.55
20,72,2880,1568,149,30,0,0,2,45.27,37.92,3.55
21,72,2880,1568,149,30,0,0,2,45.27,37.92,3.55
22,72,2880,1568,149,30,0,0,2,45.27,37.92,3.55
23,72,2880,1568,149,30,0,0,2,45.27,37.92,3.56
24,72,2880,1568,149,30,0,0,2,45.27,37.92,3.56
25,72,2880,1568,149,30,0,0,2,45.27,37.92,3.56
26,72,2880,1568,149,30,0,0,2,45.27,37.92,3.56
27,72,2880,1568,149,30,0,0,2,45.27,37.92,3.56
28,72,2880,1568,149,30,0,0,2,45.27,37.92,3.56
29,72,2880,1568,149,30,0,0,2,45.27,37.92,3.55
30,72,2880,1568,149,30,0,0,2,45.27,37.92,3.55
2,72,2880,1568,149,30,0,0,3,35.72,24.41,3.93
3,72,2880,1568,149,30,0,0,3,35.72,24.41,3.94
4,72,2880,1568,149,30,0,0,3,35.72,24.41,3.94
5,72,2880,1568,149,30,0,0,3,35.72,24.41,3.95
6,72,2880,1568,149,30,0,0,3,35.72,24.41,3.95
7,72,2880,1568,149,30,0,0,3,35.72,24.41,3.96
8,72,2880,1568,149,30,0,0,3,35.72,24.41,3.96
9,72,2880,1568,149,30,0,0,3,35.72,24.41,3.96
10,72,2880,1568,149,30,0,0,3,35.72,24.41,3.97
11,72,2880,1568,149,30,0,0,3,35.72,24.41,3.97
12,72,2880,1568,149,30,0,0,3,35.72,24.41,3.98
13,72,2880,1568,149,30,0,0,3,35.72,24.41,3.98
14,72,2880,1568,149,30,0,0,3,35.72,24.41,3.98
15,72,2880,1568,149,30,0,0,3,35.72,24.41,3.99
16,72,2880,1568,149,30,0,0,3,35.72,24.41,3.99
17,72,2880,1568,149,30,0,0,3,35.72,24.41,3.99
18,72,2880,1568,149,30,0,0,3,35.72,24.41,4.0
19,72,2880,1568,149,30,0,0,3,35.72,24.41,4.0
20,72,2880,1568,149,30,0,0,3,35.72,24.41,4.0
21,72,2880,1568,149,30,0,0,3,35.72,24.41,4.0
22,72,2880,1568,149,30,0,0,3,35.72,24.41,4.01
23,72,2880,1568,149,30,0,0,3,35.72,24.41,4.01
24,72,2880,1568,149,30,0,0,3,35.72,24.41,4.01
25,72,2880,1568,149,30,0,0,3,35.72,24.41,4.01
26,72,2880,1568,149,30,0,0,3,35.72,24.41,4.01
27,72,2880,1568,149,30,0,0,3,35.72,24.41,4.02
28,72,2880,1568,149,30,0,0,3,35.72,24.41,4.02
29,72,2880,1568,149,30,0,0,3,35.72,24.41,4.02
30,72,2880,1568,149,30,0,0,3,35.72,24.41,4.02
2,72,2880,1568,149,30,0,0,3,48.04,40.5,3.76
3,72,2880,1568,149,30,0,0,3,48.04,40.5,3.76
4,72,2880,1568,149,30,0,0,3,48.04,40.5,3.77
5,72,2880,1568,149,30,0,0,3,48.04,40.5,3.77
6,72,2880,1568,149,30,0,0,3,48.04,40.5,3.77
7,72,2880,1568,149,30,0,0,3,48.04,40.5,3.78
8,72,2880,1568,149,30,0,0,3,48.04,40.5,3.78
9,72,2880,1568,149,30,0,0,3,48.04,40.5,3.78
10,72,2880,1568,149,30,0,0,3,48.04,40.5,3.79
11,72,2880,1568,149,30,0,0,3,48.04,40.5,3.79
12,72,2880,1568,149,30,0,0,3,48.04,40.5,3.79
13,72,2880,1568,149,30,0,0,3,48.04,40.5,3.8
14,72,2880,1568,149,30,0,0,3,48.04,40.5,3.8
15,72,2880,1568,149,30,0,0,3,48.04,40.5,3.8
16,72,2880,1568,149,30,0,0,3,48.04,40.5,3.8
17,72,2880,1568,149,30,0,0,3,48.04,40.5,3.81
18,72,2880,1568,149,30,0,0,3,48.04,40.5,3.81
19,72,2880,1568,149,30,0,0,3,48.04,40.5,3.81
20,72,2880,1568,149,30,0,0,3,48.04,40.5,3.81
21,72,2880,1568,149,30,0,0,3,48.04,40.5,3.82
22,72,2880,1568,149,30,0,0,3,48.04,40.5,3.82
23,72,2880,1568,149,30,0,0,3,48.04,40.5,3.82
24,72,2880,1568,149,30,0,0,3,48.04,40.5,3.82
25,72,2880,1568,149,30,0,0,3,48.04,40.5,3.83
26,72,2880,1568,149,30,0,0,3,48.04,40.5,3.83
27,72,2880,1568,149,30,0,0,3,48.04,40.5,3.83
28,72,2880,1568,149,30,0,0,3,48.04,40.5,3.83
29,72,2880,1568,149,30,0,0,3,48.04,40.5,3.83
30,72,2880,1568,149,30,0,0,3,48.04,40.5,3.84
2,72,2880,1568,149,30,0,0,3,45.27,37.92,3.85
3,72,2880,1568,149,30,0,0,3,45.27,37.92,3.86
4,72,2880,1568,149,30,0,0,3,45.27,37.92,3.86
5,72,2880,1568,149,30,0,0,3,45.27,37.92,3.87
6,72,2880,1568,149,30,0,0,3,45.27,37.92,3.88
7,72,2880,1568,149,30,0,0,3,45.27,37.92,3.88
8,72,2880,1568,149,30,0,0,3,45.27,37.92,3.89
9,72,2880,1568,149,30,0,0,3,45.27,37.92,3.9
10,72,2880,1568,149,30,0,0,3,45.27,37.92,3.9
11,72,2880,1568,149,30,0,0,3,45.27,37.92,3.91
12,72,2880,1568,149,30,0,0,3,45.27,37.92,3.91
13,72,2880,1568,149,30,0,0,3,45.27,37.92,3.91
14,72,2880,1568,149,30,0,0,3,45.27,37.92,3.92
15,72,2880,1568,149,30,0,0,3,45.27,37.92,3.92
16,72,2880,1568,149,30,0,0,3,45.27,37.92,3.93
17,72,2880,1568,149,30,0,0,3,45.27,37.92,3.93
18,72,2880,1568,149,30,0,0,3,45.27,37.92,3.93
19,72,2880,1568,149,30,0,0,3,45.27,37.92,3.93
20,72,2880,1568,149,30,0,0,3,45.27,37.92,3.94
21,72,2880,1568,149,30,0,0,3,45.27,37.92,3.94
22,72,2880,1568,149,30,0,0,3,45.27,37.92,3.94
23,72,2880,1568,149,30,0,0,3,45.27,37.92,3.94
24,72,2880,1568,149,30,0,0,3,45.27,37.92,3.94
25,72,2880,1568,149,30,0,0,3,45.27,37.92,3.94
26,72,2880,1568,149,30,0,0,3,45.27,37.92,3.94
27,72,2880,1568,149,30,0,0,3,45.27,37.92,3.94
28,72,2880,1568,149,30,0,0,3,45.27,37.92,3.94
29,72,2880,1568,149,30,0,0,3,45.27,37.92,3.94
30,72,2880,1568,149,30,0,0,3,45.27,37.92,3.94
2,72,2880,1568,149,30,0,1,1,35.72,24.41,3.7
3,72,2880,1568,149,30,0,1,1,35.72,24.41,3.71
4,72,2880,1568,149,30,0,1,1,35.72,24.41,3.71
5,72,2880,1568,149,30,0,1,1,35.72,24.41,3.72
6,72,2880,1568,149,30,0,1,1,35.72,24.41,3.72
7,72,2880,1568,149,30,0,1,1,35.72,24.41,3.73
8,72,2880,1568,149,30,0,1,1,35.72,24.41,3.73
9,72,2880,1568,149,30,0,1,1,35.72,24.41,3.73
10,72,2880,1568,149,30,0,1,1,35.72,24.41,3.74
11,72,2880,1568,149,30,0,1,1,35.72,24.41,3.74
12,72,2880,1568,149,30,0,1,1,35.72,24.41,3.74
13,72,2880,1568,149,30,0,1,1,35.72,24.41,3.75
14,72,2880,1568,149,30,0,1,1,35.72,24.41,3.75
15,72,2880,1568,149,30,0,1,1,35.72,24.41,3.75
16,72,2880,1568,149,30,0,1,1,35.72,24.41,3.76
17,72,2880,1568,149,30,0,1,1,35.72,24.41,3.76
18,72,2880,1568,149,30,0,1,1,35.72,24.41,3.76
19,72,2880,1568,149,30,0,1,1,35.72,24.41,3.76
20,72,2880,1568,149,30,0,1,1,35.72,24.41,3.76
21,72,2880,1568,149,30,0,1,1,35.72,24.41,3.76
22,72,2880,1568,149,30,0,1,1,35.72,24.41,3.76
23,72,2880,1568,149,30,0,1,1,35.72,24.41,3.77
24,72,2880,1568,149,30,0,1,1,35.72,24.41,3.77
25,72,2880,1568,149,30,0,1,1,35.72,24.41,3.77
26,72,2880,1568,149,30,0,1,1,35.72,24.41,3.77
27,72,2880,1568,149,30,0,1,1,35.72,24.41,3.77
28,72,2880,1568,149,30,0,1,1,35.72,24.41,3.76
29,72,2880,1568,149,30,0,1,1,35.72,24.41,3.76
30,72,2880,1568,149,30,0,1,1,35.72,24.41,3.76
2,72,2880,1568,149,30,0,1,1,48.04,40.5,3.37
3,72,2880,1568,149,30,0,1,1,48.04,40.5,3.37
4,72,2880,1568,149,30,0,1,1,48.04,40.5,3.38
5,72,2880,1568,149,30,0,1,1,48.04,40.5,3.38
6,72,2880,1568,149,30,0,1,1,48.04,40.5,3.38
7,72,2880,1568,149,30,0,1,1,48.04,40.5,3.39
8,72,2880,1568,149,30,0,1,1,48.04,40.5,3.39
9,72,2880,1568,149,30,0,1,1,48.04,40.5,3.39
10,72,2880,1568,149,30,0,1,1,48.04,40.5,3.4
11,72,2880,1568,149,30,0,1,1,48.04,40.5,3.4
12,72,2880,1568,149,30,0,1,1,48.04,40.5,3.4
13,72,2880,1568,149,30,0,1,1,48.04,40.5,3.4
14,72,2880,1568,149,30,0,1,1,48.04,40.5,3.4
15,72,2880,1568,149,30,0,1,1,48.04,40.5,3.41
16,72,2880,1568,149,30,0,1,1,48.04,40.5,3.41
17,72,2880,1568,149,30,0,1,1,48.04,40.5,3.41
18,72,2880,1568,149,30,0,1,1,48.04,40.5,3.41
19,72,2880,1568,149,30,0,1,1,48.04,40.5,3.41
20,72,2880,1568,149,30,0,1,1,48.04,40.5,3.41
21,72,2880,1568,149,30,0,1,1,48.04,40.5,3.41
22,72,2880,1568,149,30,0,1,1,48.04,40.5,3.41
23,72,2880,1568,149,30,0,1,1,48.04,40.5,3.41
24,72,2880,1568,149,30,0,1,1,48.04,40.5,3.41
25,72,2880,1568,149,30,0,1,1,48.04,40.5,3.41
26,72,2880,1568,149,30,0,1,1,48.04,40.5,3.41
27,72,2880,1568,149,30,0,1,1,48.04,40.5,3.41
28,72,2880,1568,149,30,0,1,1,48.04,40.5,3.41
29,72,2880,1568,149,30,0,1,1,48.04,40.5,3.41
30,72,2880,1568,149,30,0,1,1,48.04,40.5,3.41
2,72,2880,1568,149,30,0,1,1,45.27,37.92,3.56
3,72,2880,1568,149,30,0,1,1,45.27,37.92,3.57
4,72,2880,1568,149,30,0,1,1,45.27,37.92,3.57
5,72,2880,1568,149,30,0,1,1,45.27,37.92,3.58
6,72,2880,1568,149,30,0,1,1,45.27,37.92,3.58
7,72,2880,1568,149,30,0,1,1,45.27,37.92,3.59
8,72,2880,1568,149,30,0,1,1,45.27,37.92,3.59
9,72,2880,1568,149,30,0,1,1,45.27,37.92,3.59
10,72,2880,1568,149,30,0,1,1,45.27,37.92,3.6
11,72,2880,1568,149,30,0,1,1,45.27,37.92,3.6
12,72,2880,1568,149,30,0,1,1,45.27,37.92,3.61
13,72,2880,1568,149,30,0,1,1,45.27,37.92,3.61
14,72,2880,1568,149,30,0,1,1,45.27,37.92,3.61
15,72,2880,1568,149,30,0,1,1,45.27,37.92,3.61
16,72,2880,1568,149,30,0,1,1,45.27,37.92,3.62
17,72,2880,1568,149,30,0,1,1,45.27,37.92,3.62
18,72,2880,1568,149,30,0,1,1,45.27,37.92,3.62
19,72,2880,1568,149,30,0,1,1,45.27,37.92,3.62
20,72,2880,1568,149,30,0,1,1,45.27,37.92,3.63
21,72,2880,1568,149,30,0,1,1,45.27,37.92,3.63
22,72,2880,1568,149,30,0,1,1,45.27,37.92,3.63
23,72,2880,1568,149,30,0,1,1,45.27,37.92,3.63
24,72,2880,1568,149,30,0,1,1,45.27,37.92,3.63
25,72,2880,1568,149,30,0,1,1,45.27,37.92,3.63
26,72,2880,1568,149,30,0,1,1,45.27,37.92,3.63
27,72,2880,1568,149,30,0,1,1,45.27,37.92,3.63
28,72,2880,1568,149,30,0,1,1,45.27,37.92,3.63
29,72,2880,1568,149,30,0,1,1,45.27,37.92,3.63
30,72,2880,1568,149,30,0,1,1,45.27,37.92,3.63
2,72,2880,1568,149,30,0,1,2,35.72,24.41,3.67
3,72,2880,1568,149,30,0,1,2,35.72,24.41,3.68
4,72,2880,1568,149,30,0,1,2,35.72,24.41,3.68
5,72,2880,1568,149,30,0,1,2,35.72,24.41,3.69
6,72,2880,1568,149,30,0,1,2,35.72,24.41,3.69
7,72,2880,1568,149,30,0,1,2,35.72,24.41,3.7
8,72,2880,1568,149,30,0,1,2,35.72,24.41,3.7
9,72,2880,1568,149,30,0,1,2,35.72,24.41,3.7
10,72,2880,1568,149,30,0,1,2,35.72,24.41,3.71
11,72,2880,1568,149,30,0,1,2,35.72,24.41,3.71
12,72,2880,1568,149,30,0,1,2,35.72,24.41,3.71
13,72,2880,1568,149,30,0,1,2,35.72,24.41,3.72
14,72,2880,1568,149,30,0,1,2,35.72,24.41,3.72
15,72,2880,1568,149,30,0,1,2,35.72,24.41,3.72
16,72,2880,1568,149,30,0,1,2,35.72,24.41,3.72
17,72,2880,1568,149,30,0,1,2,35.72,24.41,3.73
18,72,2880,1568,149,30,0,1,2,35.72,24.41,3.73
19,72,2880,1568,149,30,0,1,2,35.72,24.41,3.73
20,72,2880,1568,149,30,0,1,2,35.72,24.41,3.73
21,72,2880,1568,149,30,0,1,2,35.72,24.41,3.73
22,72,2880,1568,149,30,0,1,2,35.72,24.41,3.73
23,72,2880,1568,149,30,0,1,2,35.72,24.41,3.73
24,72,2880,1568,149,30,0,1,2,35.72,24.41,3.73
25,72,2880,1568,149,30,0,1,2,35.72,24.41,3.73
26,72,2880,1568,149,30,0,1,2,35.72,24.41,3.73
27,72,2880,1568,149,30,0,1,2,35.72,24.41,3.73
28,72,2880,1568,149,30,0,1,2,35.72,24.41,3.73
29,72,2880,1568,149,30,0,1,2,35.72,24.41,3.73
30,72,2880,1568,149,30,0,1,2,35.72,24.41,3.72
2,72,2880,1568,149,30,0,1,2,48.04,40.5,3.36
3,72,2880,1568,149,30,0,1,2,48.04,40.5,3.36
4,72,2880,1568,149,30,0,1,2,48.04,40.5,3.37
5,72,2880,1568,149,30,0,1,2,48.04,40.5,3.37
6,72,2880,1568,149,30,0,1,2,48.04,40.5,3.37
7,72,2880,1568,149,30,0,1,2,48.04,40.5,3.38
8,72,2880,1568,149,30,0,1,2,48.04,40.5,3.38
9,72,2880,1568,149,30,0,1,2,48.04,40.5,3.38
10,72,2880,1568,149,30,0,1,2,48.04,40.5,3.39
11,72,2880,1568,149,30,0,1,2,48.04,40.5,3.39
12,72,2880,1568,149,30,0,1,2,48.04,40.5,3.39
13,72,2880,1568,149,30,0,1,2,48.04,40.5,3.39
14,72,2880,1568,149,30,0,1,2,48.04,40.5,3.39
15,72,2880,1568,149,30,0,1,2,48.04,40.5,3.4
16,72,2880,1568,149,30,0,1,2,48.04,40.5,3.4
17,72,2880,1568,149,30,0,1,2,48.04,40.5,3.4
18,72,2880,1568,149,30,0,1,2,48.04,40.5,3.4
19,72,2880,1568,149,30,0,1,2,48.04,40.5,3.4
20,72,2880,1568,149,30,0,1,2,48.04,40.5,3.4
21,72,2880,1568,149,30,0,1,2,48.04,40.5,3.4
22,72,2880,1568,149,30,0,1,2,48.04,40.5,3.4
23,72,2880,1568,149,30,0,1,2,48.04,40.5,3.4
24,72,2880,1568,149,30,0,1,2,48.04,40.5,3.4
25,72,2880,1568,149,30,0,1,2,48.04,40.5,3.4
26,72,2880,1568,149,30,0,1,2,48.04,40.5,3.4
27,72,2880,1568,149,30,0,1,2,48.04,40.5,3.4
28,72,2880,1568,149,30,0,1,2,48.04,40.5,3.4
29,72,2880,1568,149,30,0,1,2,48.04,40.5,3.4
30,72,2880,1568,149,30,0,1,2,48.04,40.5,3.4
2,72,2880,1568,149,30,0,1,2,45.27,37.92,3.53
3,72,2880,1568,149,30,0,1,2,45.27,37.92,3.54
4,72,2880,1568,149,30,0,1,2,45.27,37.92,3.54
5,72,2880,1568,149,30,0,1,2,45.27,37.92,3.55
6,72,2880,1568,149,30,0,1,2,45.27,37.92,3.55
7,72,2880,1568,149,30,0,1,2,45.27,37.92,3.56
8,72,2880,1568,149,30,0,1,2,45.27,37.92,3.56
9,72,2880,1568,149,30,0,1,2,45.27,37.92,3.56
10,72,2880,1568,149,30,0,1,2,45.27,37.92,3.57
11,72,2880,1568,149,30,0,1,2,45.27,37.92,3.57
12,72,2880,1568,149,30,0,1,2,45.27,37.92,3.58
13,72,2880,1568,149,30,0,1,2,45.27,37.92,3.58
14,72,2880,1568,149,30,0,1,2,45.27,37.92,3.58
15,72,2880,1568,149,30,0,1,2,45.27,37.92,3.58
16,72,2880,1568,149,30,0,1,2,45.27,37.92,3.59
17,72,2880,1568,149,30,0,1,2,45.27,37.92,3.59
18,72,2880,1568,149,30,0,1,2,45.27,37.92,3.59
19,72,2880,1568,149,30,0,1,2,45.27,37.92,3.59
20,72,2880,1568,149,30,0,1,2,45.27,37.92,3.59
21,72,2880,1568,149,30,0,1,2,45.27,37.92,3.59
22,72,2880,1568,149,30,0,1,2,45.27,37.92,3.6
23,72,2880,1568,149,30,0,1,2,45.27,37.92,3.6
24,72,2880,1568,149,30,0,1,2,45.27,37.92,3.6
25,72,2880,1568,149,30,0,1,2,45.27,37.92,3.6
26,72,2880,1568,149,30,0,1,2,45.27,37.92,3.6
27,72,2880,1568,149,30,0,1,2,45.27,37.92,3.6
28,72,2880,1568,149,30,0,1,2,45.27,37.92,3.6
29,72,2880,1568,149,30,0,1,2,45.27,37.92,3.59
30,72,2880,1568,149,30,0,1,2,45.27,37.92,3.59
2,72,2880,1568,149,30,0,1,3,35.72,24.41,3.89
3,72,2880,1568,149,30,0,1,3,35.72,24.41,3.9
4,72,2880,1568,149,30,0,1,3,35.72,24.41,3.9
5,72,2880,1568,149,30,0,1,3,35.72,24.41,3.91
6,72,2880,1568,149,30,0,1,3,35.72,24.41,3.92
7,72,2880,1568,149,30,0,1,3,35.72,24.41,3.92
8,72,2880,1568,149,30,0,1,3,35.72,24.41,3.93
9,72,2880,1568,149,30,0,1,3,35.72,24.41,3.94
10,72,2880,1568,149,30,0,1,3,35.72,24.41,3.94
11,72,2880,1568,149,30,0,1,3,35.72,24.41,3.95
12,72,2880,1568,149,30,0,1,3,35.72,24.41,3.95
13,72,2880,1568,149,30,0,1,3,35.72,24.41,3.95
14,72,2880,1568,149,30,0,1,3,35.72,24.41,3.96
15,72,2880,1568,149,30,0,1,3,35.72,24.41,3.96
16,72,2880,1568,149,30,0,1,3,35.72,24.41,3.97
17,72,2880,1568,149,30,0,1,3,35.72,24.41,3.97
18,72,2880,1568,149,30,0,1,3,35.72,24.41,3.97
19,72,2880,1568,149,30,0,1,3,35.72,24.41,3.97
20,72,2880,1568,149,30,0,1,3,35.72,24.41,3.98
21,72,2880,1568,149,30,0,1,3,35.72,24.41,3.98
22,72,2880,1568,149,30,0,1,3,35.72,24.41,3.98
23,72,2880,1568,149,30,0,1,3,35.72,24.41,3.98
24,72,2880,1568,149,30,0,1,3,35.72,24.41,3.98
25,72,2880,1568,149,30,0,1,3,35.72,24.41,3.98
26,72,2880,1568,149,30,0,1,3,35.72,24.41,3.98
27,72,2880,1568,149,30,0,1,3,35.72,24.41,3.98
28,72,2880,1568,149,30,0,1,3,35.72,24.41,3.98
29,72,2880,1568,149,30,0,1,3,35.72,24.41,3.98
30,72,2880,1568,149,30,0,1,3,35.72,24.41,3.98
2,72,2880,1568,149,30,0,1,3,48.04,40.5,3.73
3,72,2880,1568,149,30,0,1,3,48.04,40.5,3.73
4,72,2880,1568,149,30,0,1,3,48.04,40.5,3.74
5,72,2880,1568,149,30,0,1,3,48.04,40.5,3.74
6,72,2880,1568,149,30,0,1,3,48.04,40.5,3.74
7,72,2880,1568,149,30,0,1,3,48.04,40.5,3.75
8,72,2880,1568,149,30,0,1,3,48.04,40.5,3.75
9,72,2880,1568,149,30,0,1,3,48.04,40.5,3.75
10,72,2880,1568,149,30,0,1,3,48.04,40.5,3.76
11,72,2880,1568,149,30,0,1,3,48.04,40.5,3.76
12,72,2880,1568,149,30,0,1,3,48.04,40.5,3.76
13,72,2880,1568,149,30,0,1,3,48.04,40.5,3.76
14,72,2880,1568,149,30,0,1,3,48.04,40.5,3.77
15,72,2880,1568,149,30,0,1,3,48.04,40.5,3.77
16,72,2880,1568,149,30,0,1,3,48.04,40.5,3.77
17,72,2880,1568,149,30,0,1,3,48.04,40.5,3.77
18,72,2880,1568,149,30,0,1,3,48.04,40.5,3.77
19,72,2880,1568,149,30,0,1,3,48.04,40.5,3.78
20,72,2880,1568,149,30,0,1,3,48.04,40.5,3.78
21,72,2880,1568,149,30,0,1,3,48.04,40.5,3.78
22,72,2880,1568,149,30,0,1,3,48.04,40.5,3.78
23,72,2880,1568,149,30,0,1,3,48.04,40.5,3.78
24,72,2880,1568,149,30,0,1,3,48.04,40.5,3.78
25,72,2880,1568,149,30,0,1,3,48.04,40.5,3.78
26,72,2880,1568,149,30,0,1,3,48.04,40.5,3.79
27,72,2880,1568,149,30,0,1,3,48.04,40.5,3.79
28,72,2880,1568,149,30,0,1,3,48.04,40.5,3.79
29,72,2880,1568,149,30,0,1,3,48.04,40.5,3.79
30,72,2880,1568,149,30,0,1,3,48.04,40.5,3.79
2,72,2880,1568,149,30,0,1,3,45.27,37.92,3.82
3,72,2880,1568,149,30,0,1,3,45.27,37.92,3.83
4,72,2880,1568,149,30,0,1,3,45.27,37.92,3.83
5,72,2880,1568,149,30,0,1,3,45.27,37.92,3.84
6,72,2880,1568,149,30,0,1,3,45.27,37.92,3.85
7,72,2880,1568,149,30,0,1,3,45.27,37.92,3.85
8,72,2880,1568,149,30,0,1,3,45.27,37.92,3.86
9,72,2880,1568,149,30,0,1,3,45.27,37.92,3.87
10,72,2880,1568,149,30,0,1,3,45.27,37.92,3.87
11,72,2880,1568,149,30,0,1,3,45.27,37.92,3.88
12,72,2880,1568,149,30,0,1,3,45.27,37.92,3.88
13,72,2880,1568,149,30,0,1,3,45.27,37.92,3.88
14,72,2880,1568,149,30,0,1,3,45.27,37.92,3.89
15,72,2880,1568,149,30,0,1,3,45.27,37.92,3.89
16,72,2880,1568,149,30,0,1,3,45.27,37.92,3.9
17,72,2880,1568,149,30,0,1,3,45.27,37.92,3.9
18,72,2880,1568,149,30,0,1,3,45.27,37.92,3.9
19,72,2880,1568,149,30,0,1,3,45.27,37.92,3.9
20,72,2880,1568,149,30,0,1,3,45.27,37.92,3.91
21,72,2880,1568,149,30,0,1,3,45.27,37.92,3.91
22,72,2880,1568,149,30,0,1,3,45.27,37.92,3.91
23,72,2880,1568,149,30,0,1,3,45.27,37.92,3.91
24,72,2880,1568,149,30,0,1,3,45.27,37.92,3.91
25,72,2880,1568,149,30,0,1,3,45.27,37.92,3.91
26,72,2880,1568,149,30,0,1,3,45.27,37.92,3.91
27,72,2880,1568,149,30,0,1,3,45.27,37.92,3.91
28,72,2880,1568,149,30,0,1,3,45.27,37.92,3.91
29,72,2880,1568,149,30,0,1,3,45.27,37.92,3.91
30,72,2880,1568,149,30,0,1,3,45.27,37.92,3.91
2,72,2880,1568,149,36,0,0,1,35.72,24.41,3.12
3,72,2880,1568,149,36,0,0,1,35.72,24.41,3.13
4,72,2880,1568,149,36,0,0,1,35.72,24.41,3.13
5,72,2880,1568,149,36,0,0,1,35.72,24.41,3.14
6,72,2880,1568,149,36,0,0,1,35.72,24.41,3.14
7,72,2880,1568,149,36,0,0,1,35.72,24.41,3.15
8,72,2880,1568,149,36,0,0,1,35.72,24.41,3.15
9,72,2880,1568,149,36,0,0,1,35.72,24.41,3.15
10,72,2880,1568,149,36,0,0,1,35.72,24.41,3.16
11,72,2880,1568,149,36,0,0,1,35.72,24.41,3.16
12,72,2880,1568,149,36,0,0,1,35.72,24.41,3.16
13,72,2880,1568,149,36,0,0,1,35.72,24.41,3.16
14,72,2880,1568,149,36,0,0,1,35.72,24.41,3.17
15,72,2880,1568,149,36,0,0,1,35.72,24.41,3.17
16,72,2880,1568,149,36,0,0,1,35.72,24.41,3.17
17,72,2880,1568,149,36,0,0,1,35.72,24.41,3.17
18,72,2880,1568,149,36,0,0,1,35.72,24.41,3.17
19,72,2880,1568,149,36,0,0,1,35.72,24.41,3.17
20,72,2880,1568,149,36,0,0,1,35.72,24.41,3.17
21,72,2880,1568,149,36,0,0,1,35.72,24.41,3.17
22,72,2880,1568,149,36,0,0,1,35.72,24.41,3.17
23,72,2880,1568,149,36,0,0,1,35.72,24.41,3.16
24,72,2880,1568,149,36,0,0,1,35.72,24.41,3.16
25,72,2880,1568,149,36,0,0,1,35.72,24.41,3.16
26,72,2880,1568,149,36,0,0,1,35.72,24.41,3.16
27,72,2880,1568,149,36,0,0,1,35.72,24.41,3.15
28,72,2880,1568,149,36,0,0,1,35.72,24.41,3.15
29,72,2880,1568,149,36,0,0,1,35.72,24.41,3.14
30,72,2880,1568,149,36,0,0,1,35.72,24.41,3.14
31,72,2880,1568,149,36,0,0,1,35.72,24.41,3.14
32,72,2880,1568,149,36,0,0,1,35.72,24.41,3.13
2,72,2880,1568,149,36,0,0,1,48.04,40.5,2.79
3,72,2880,1568,149,36,0,0,1,48.04,40.5,2.79
4,72,2880,1568,149,36,0,0,1,48.04,40.5,2.79
5,72,2880,1568,149,36,0,0,1,48.04,40.5,2.8
6,72,2880,1568,149,36,0,0,1,48.04,40.5,2.8
7,72,2880,1568,149,36,0,0,1,48.04,40.5,2.8
8,72,2880,1568,149,36,0,0,1,48.04,40.5,2.8
9,72,2880,1568,149,36,0,0,1,48.04,40.5,2.8
10,72,2880,1568,149,36,0,0,1,48.04,40.5,2.8
11,72,2880,1568,149,36,0,0,1,48.04,40.5,2.8
12,72,2880,1568,149,36,0,0,1,48.04,40.5,2.8
13,72,2880,1568,149,36,0,0,1,48.04,40.5,2.8
14,72,2880,1568,149,36,0,0,1,48.04,40.5,2.8
15,72,2880,1568,149,36,0,0,1,48.04,40.5,2.8
16,72,2880,1568,149,36,0,0,1,48.04,40.5,2.8
17,72,2880,1568,149,36,0,0,1,48.04,40.5,2.8
18,72,2880,1568,149,36,0,0,1,48.04,40.5,2.8
19,72,2880,1568,149,36,0,0,1,48.04,40.5,2.8
20,72,2880,1568,149,36,0,0,1,48.04,40.5,2.8
21,72,2880,1568,149,36,0,0,1,48.04,40.5,2.8
22,72,2880,1568,149,36,0,0,1,48.04,40.5,2.8
23,72,2880,1568,149,36,0,0,1,48.04,40.5,2.8
24,72,2880,1568,149,36,0,0,1,48.04,40.5,2.8
25,72,2880,1568,149,36,0,0,1,48.04,40.5,2.8
26,72,2880,1568,149,36,0,0,1,48.04,40.5,2.79
27,72,2880,1568,149,36,0,0,1,48.04,40.5,2.79
28,72,2880,1568,149,36,0,0,1,48.04,40.5,2.79
29,72,2880,1568,149,36,0,0,1,48.04,40.5,2.79
30,72,2880,1568,149,36,0,0,1,48.04,40.5,2.79
31,72,2880,1568,149,36,0,0,1,48.04,40.5,2.78
32,72,2880,1568,149,36,0,0,1,48.04,40.5,2.78
2,72,2880,1568,149,36,0,0,1,45.27,37.92,2.91
3,72,2880,1568,149,36,0,0,1,45.27,37.92,2.92
4,72,2880,1568,149,36,0,0,1,45.27,37.92,2.92
5,72,2880,1568,149,36,0,0,1,45.27,37.92,2.93
6,72,2880,1568,149,36,0,0,1,45.27,37.92,2.93
